method,indicator,unit,producing_sector_group,value
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,"Electrical, electronic and measuring equipment",978867.900404752
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Electricity,2070516.4321610408
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Food and catering,6614840.170033798
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Furniture and timber,93225.3549354422
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,General and special Machinery,255982.45963981687
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Metal Products,152604344.5135344
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Minerals and Metals,1792972.1980634455
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Natural gas and gaseous fuels,58021.30501636668
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Non-metallic mineral products,211286.5551069083
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Paper Products,668346.3433235423
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Services,2759590.751063908
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,"Steam, hot water supply and water distribution",861283.5381421078
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Textile,86096.84389098345
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Transport,142094001.1933304
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Transport Equipment,162286.22264458868
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by inorganic substances (H.A),DALY,Waste management and disposal,525271.9510464125
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Chemical,7.914214580672912
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Coal and Petroleum,2.576358096758716
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Construction,0.007570775871424556
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,"Electrical, electronic and measuring equipment",0.22050769230510642
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Electricity,0.18432096111211707
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Food and catering,0.6430394756210409
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Furniture and timber,0.023601092807950624
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,General and special Machinery,0.01243183505729184
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Metal Products,0.09824214514449697
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Minerals and Metals,0.19130768458612435
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Natural gas and gaseous fuels,0.09723571040026316
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Non-metallic mineral products,0.039513753055461245
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Paper Products,0.10191523535066836
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Services,0.5778228403185088
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,"Steam, hot water supply and water distribution",0.07068090355509904
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Textile,0.03978431151156332
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Transport,0.6272322601255986
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Transport Equipment,0.033734818548014286
ECOINDICATOR 99 (H.A),Respiratory effects on humans caused by organic substances (H.A),DALY,Waste management and disposal,0.06965777999266923
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Chemical,2.364737086480713
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Coal and Petroleum,3.466964314972969
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Construction,0.006370765888744387
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,"Electrical, electronic and measuring equipment",0.09466400008820079
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Electricity,0.876860651302877
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Food and catering,0.8088731552274203
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Furniture and timber,0.012045465416547774
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,General and special Machinery,0.0324393849690114
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Metal Products,19.487270591310505
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Minerals and Metals,0.25355715461514544
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Natural gas and gaseous fuels,0.01049277429032284
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Non-metallic mineral products,0.03351603665056368
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Paper Products,0.08495747394048467
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Services,0.4804108120771701
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,"Steam, hot water supply and water distribution",0.32942211188344506
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Textile,0.01167057222783385
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Transport,92.27953339450644
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Transport Equipment,0.02055582367749675
ECOINDICATOR 99 (I.I),Carcinogenic effects on humans (I.I),DALY,Waste management and disposal,0.06923673483516633
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Chemical,1575700.0658702068
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Coal and Petroleum,721482.4170973297
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Construction,2882.864508371165
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,"Electrical, electronic and measuring equipment",58791.68205903512
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Electricity,304946.63853241113
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Food and catering,848426.8465165464
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Furniture and timber,10351.68082918365
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,General and special Machinery,25401.398311790203
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Metal Products,17508148.81681155
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Minerals and Metals,237420.0942605322
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Natural gas and gaseous fuels,7305.2957123022825
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Non-metallic mineral products,27586.140545778566
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Paper Products,69546.63650990043
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Services,340115.71084550966
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,"Steam, hot water supply and water distribution",119256.86623738508
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Textile,8858.412757503022
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Transport,21085831.86524904
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Transport Equipment,19324.013718428145
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by ecotoxic emissions (I.I),PDF*m2*yr,Waste management and disposal,67254.54712732547
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Chemical,16099084.319317859
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Coal and Petroleum,4830470.327195139
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Construction,62460.25012494362
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,"Electrical, electronic and measuring equipment",495019.2477024522
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Electricity,7386041.657759813
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Food and catering,101152538.98592599
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Furniture and timber,437354.3601113782
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,General and special Machinery,84853.21231389293
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Metal Products,4921237.872055046
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Minerals and Metals,2426314.12279416
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Natural gas and gaseous fuels,698773.7072555795
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Non-metallic mineral products,1598829.709603939
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Paper Products,1268019.6143957325
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Services,3530123.598877446
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,"Steam, hot water supply and water distribution",3529127.9596135975
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Textile,18685697.77307587
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Transport,62651640.39667336
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Transport Equipment,109242.20513800622
ECOINDICATOR 99 (I.I),Damage to Ecosystem Quality caused by the combined effect of acidification and eutrophication (I.I),PDF*m2*yr,Waste management and disposal,9359858.723316628
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Chemical,73.71096519874806
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Coal and Petroleum,104.22816670764665
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Construction,0.8486895630063359
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,"Electrical, electronic and measuring equipment",3.4745007866187723
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Electricity,84.2608207959432
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Food and catering,116.51130955900014
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Furniture and timber,2.222940143463335
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,General and special Machinery,0.5457355255834029
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Metal Products,13.53470754096507
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Minerals and Metals,17.695413383102974
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Natural gas and gaseous fuels,20.01973708205291
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Non-metallic mineral products,13.226064854772117
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Paper Products,4.1641234400112745
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Services,30.830622783640962
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,"Steam, hot water supply and water distribution",59.90571852503579
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Textile,3.181499694976363
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Transport,145.6197230152099
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Transport Equipment,0.6813105480176788
ECOINDICATOR 99 (I.I),Damages to human health caused by climate change (I.I),DALY,Waste management and disposal,32.76441961491038
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,Chemical,555.761147188592
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,Coal and Petroleum,163.89700959135394
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,Construction,0.9327948581835576
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,"Electrical, electronic and measuring equipment",9.750600444449224
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,Electricity,148.1976167952456
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,Food and catering,494.66513501493284
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,Furniture and timber,3.888789191643508
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,General and special Machinery,1.3603539714095367
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,Metal Products,320.3636961051813
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,Minerals and Metals,67.29172385767231
ECOINDICATOR 99 (I.I),Respiratory effects on humans caused by inorganic substances (I.I),DALY,Natural gas and gaseous fuels,2.573002368476077
