time,c_dest,c_orig,nace_r2,na_item,unit,value
2021,DK,PL,C13-C15,TOTAL,THS_T,3.851
2021,DK,PT,C13-C15,TOTAL,THS_T,9.216
2021,DK,RO,C13-C15,TOTAL,THS_T,0.26
2021,DK,RU,C13-C15,TOTAL,THS_T,0.35
2021,DK,SA,C13-C15,TOTAL,THS_T,0.114
2021,DK,SE,C13-C15,TOTAL,THS_T,1.688
2021,DK,SI,C13-C15,TOTAL,THS_T,0.163
2021,DK,SK,C13-C15,TOTAL,THS_T,0.469
2021,DK,TR,C13-C15,TOTAL,THS_T,26.017
2021,DK,UK,C13-C15,TOTAL,THS_T,8.389
2021,DK,US,C13-C15,TOTAL,THS_T,1.23
2021,DK,WORLD,C13-C15,TOTAL,THS_T,194.711
2021,DK,WRL_REST,C13-C15,TOTAL,THS_T,15.688
2021,DK,ZA,C13-C15,TOTAL,THS_T,0.128
2021,DK,AR,C16,TOTAL,THS_T,0.03
2021,DK,AT,C16,TOTAL,THS_T,0.647
2021,DK,AU,C16,TOTAL,THS_T,0.064
2021,DK,BE,C16,TOTAL,THS_T,0.439
2021,DK,BG,C16,TOTAL,THS_T,0.324
2021,DK,BR,C16,TOTAL,THS_T,0.624
2021,DK,CA,C16,TOTAL,THS_T,0.436
2021,DK,CH,C16,TOTAL,THS_T,0.188
2021,DK,CN,C16,TOTAL,THS_T,7.677
2021,DK,CY,C16,TOTAL,THS_T,0.005
2021,DK,CZ,C16,TOTAL,THS_T,0.827
2021,DK,DE,C16,TOTAL,THS_T,3.939
2021,DK,DK,C16,TOTAL,THS_T,14.286
2021,DK,EE,C16,TOTAL,THS_T,2.097
2021,DK,EL,C16,TOTAL,THS_T,0.009
2021,DK,ES,C16,TOTAL,THS_T,1.753
2021,DK,EU27_2020,C16,TOTAL,THS_T,55.831
2021,DK,EXT_EU27_2020,C16,TOTAL,THS_T,29.856
2021,DK,FI,C16,TOTAL,THS_T,0.578
2021,DK,FR,C16,TOTAL,THS_T,1.049
2021,DK,HR,C16,TOTAL,THS_T,0.064
2021,DK,HU,C16,TOTAL,THS_T,0.38
2021,DK,ID,C16,TOTAL,THS_T,0.706
2021,DK,IE,C16,TOTAL,THS_T,0.077
2021,DK,IN,C16,TOTAL,THS_T,0.572
2021,DK,IT,C16,TOTAL,THS_T,1.063
2021,DK,JP,C16,TOTAL,THS_T,0.17
2021,DK,KR,C16,TOTAL,THS_T,0.085
2021,DK,LT,C16,TOTAL,THS_T,3.694
2021,DK,LU,C16,TOTAL,THS_T,0.031
2021,DK,LV,C16,TOTAL,THS_T,5.022
2021,DK,MT,C16,TOTAL,THS_T,0
2021,DK,MX,C16,TOTAL,THS_T,0.045
2021,DK,NL,C16,TOTAL,THS_T,0.544
2021,DK,NO,C16,TOTAL,THS_T,0.62
2021,DK,PL,C16,TOTAL,THS_T,7.217
2021,DK,PT,C16,TOTAL,THS_T,0.92
2021,DK,RO,C16,TOTAL,THS_T,0.413
2021,DK,RU,C16,TOTAL,THS_T,2.905
2021,DK,SA,C16,TOTAL,THS_T,0.023
2021,DK,SE,C16,TOTAL,THS_T,9.494
2021,DK,SI,C16,TOTAL,THS_T,0.159
2021,DK,SK,C16,TOTAL,THS_T,0.8
2021,DK,TR,C16,TOTAL,THS_T,1.037
2021,DK,UK,C16,TOTAL,THS_T,3.97
2021,DK,US,C16,TOTAL,THS_T,2.092
2021,DK,WORLD,C16,TOTAL,THS_T,85.687
2021,DK,WRL_REST,C16,TOTAL,THS_T,8.506
2021,DK,ZA,C16,TOTAL,THS_T,0.106
