study,consuming_country_iso3,reference_year,purchased_sector_code,component_type,purchased_sector_name,indicator,unit,value,source
steenmeijer_2022,NLD,2016,PLAS,MRIO supply-chain node,"Plastics, basic",climate_change,kt CO2eq,41.29887766662976,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PLAW,MRIO supply-chain node,Re-processing of secondary plastic into new plastic,climate_change,kt CO2eq,14.56777630307186,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PLTR,MRIO supply-chain node,Poultry farming,climate_change,kt CO2eq,46.51365104187843,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POME,MRIO supply-chain node,Production of meat products nec,climate_change,kt CO2eq,10.60336895679093,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWB,MRIO supply-chain node,Production of electricity by biomass and waste,climate_change,kt CO2eq,10.21266714206608,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWC,MRIO supply-chain node,Production of electricity by coal,climate_change,kt CO2eq,972.4672015615753,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWD,MRIO supply-chain node,Distribution and trade of electricity,climate_change,kt CO2eq,264.0804256476002,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWE,MRIO supply-chain node,Production of electricity by solar thermal,climate_change,kt CO2eq,0.9940013557908274,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWG,MRIO supply-chain node,Production of electricity by gas,climate_change,kt CO2eq,475.0415176918835,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWH,MRIO supply-chain node,Production of electricity by hydro,climate_change,kt CO2eq,0.2478262190365912,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWM,MRIO supply-chain node,Production of electricity by Geothermal,climate_change,kt CO2eq,0.04237283272679078,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWN,MRIO supply-chain node,Production of electricity by nuclear,climate_change,kt CO2eq,5.276913338869782,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWO,MRIO supply-chain node,"Production of electricity by tide, wave, ocean",climate_change,kt CO2eq,3.245920178864929,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWP,MRIO supply-chain node,Production of electricity by petroleum and other oil derivatives,climate_change,kt CO2eq,12.57677854741932,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWS,MRIO supply-chain node,Production of electricity by solar photovoltaic,climate_change,kt CO2eq,1.951709836608057,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWT,MRIO supply-chain node,Transmission of electricity,climate_change,kt CO2eq,78.74184033750714,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWW,MRIO supply-chain node,Production of electricity by wind,climate_change,kt CO2eq,20.8734809016397,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,POWZ,MRIO supply-chain node,Production of electricity nec,climate_change,kt CO2eq,2.173095723184289,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PPIG,MRIO supply-chain node,Processing of meat pigs,climate_change,kt CO2eq,11.61406878132521,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PPLT,MRIO supply-chain node,Processing of meat poultry,climate_change,kt CO2eq,15.66392913130774,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PREM,MRIO supply-chain node,Precious metals production,climate_change,kt CO2eq,1.05166400881163,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PREO,MRIO supply-chain node,Mining of precious metal ores and concentrates,climate_change,kt CO2eq,9.58107778843416,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PREW,MRIO supply-chain node,Re-processing of secondary preciuos metals into new preciuos metals,climate_change,kt CO2eq,0.005542720174505644,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PRHH,MRIO supply-chain node,Private households with employed persons (95),climate_change,kt CO2eq,0.2755714977364562,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PTEL,MRIO supply-chain node,Post and telecommunications (64),climate_change,kt CO2eq,112.7117382740696,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,PULP,MRIO supply-chain node,Pulp,climate_change,kt CO2eq,0.4117812692016889,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,RATV,MRIO supply-chain node,"Manufacture of radio, television and communication equipment and apparatus (32)",climate_change,kt CO2eq,18.20020331354391,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,REAL,MRIO supply-chain node,Real estate activities (70),climate_change,kt CO2eq,117.3745858721504,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,RECR,MRIO supply-chain node,"Recreational, cultural and sporting activities (92)",climate_change,kt CO2eq,3.470672298117817,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,REFN,MRIO supply-chain node,Petroleum Refinery,climate_change,kt CO2eq,161.8622096889459,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,RESD,MRIO supply-chain node,Research and development (73),climate_change,kt CO2eq,4.292226896840993,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,RICE,MRIO supply-chain node,Processed rice,climate_change,kt CO2eq,0.9078070709811621,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,RUBP,MRIO supply-chain node,Manufacture of rubber and plastic products (25),climate_change,kt CO2eq,205.7084869887576,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,RYMS,MRIO supply-chain node,Recycling of waste and scrap,climate_change,kt CO2eq,32.79570368461671,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,SDCL,MRIO supply-chain node,Quarrying of sand and clay,climate_change,kt CO2eq,28.03108953631076,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,STEL,MRIO supply-chain node,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,climate_change,kt CO2eq,2.782331252726141,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,STEW,MRIO supply-chain node,Re-processing of secondary steel into new steel,climate_change,kt CO2eq,0.9156601240179899,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,STON,MRIO supply-chain node,Quarrying of stone,climate_change,kt CO2eq,3.29615841400163,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,SUGB,MRIO supply-chain node,"Cultivation of sugar cane, sugar beet",climate_change,kt CO2eq,1.208165221035863,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,SUGR,MRIO supply-chain node,Sugar refining,climate_change,kt CO2eq,2.090208538191899,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TAIR,MRIO supply-chain node,Air transport (62),climate_change,kt CO2eq,396.9244567890746,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TAUX,MRIO supply-chain node,Supporting and auxiliary transport activities; activities of travel agencies (63),climate_change,kt CO2eq,30.22713548419323,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TDFU,MRIO supply-chain node,Retail sale of automotive fuel,climate_change,kt CO2eq,1.451500684458692,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TDMO,MRIO supply-chain node,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",climate_change,kt CO2eq,69.02333586330282,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TDRT,MRIO supply-chain node,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",climate_change,kt CO2eq,15.52998255524236,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TDWH,MRIO supply-chain node,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",climate_change,kt CO2eq,78.45551175623922,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TEXT,MRIO supply-chain node,Manufacture of textiles (17),climate_change,kt CO2eq,68.73793285051153,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TLND,MRIO supply-chain node,Other land transport,climate_change,kt CO2eq,194.0836318764669,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TOBC,MRIO supply-chain node,Manufacture of tobacco products (16),climate_change,kt CO2eq,0.5136270215044016,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TPIP,MRIO supply-chain node,Transport via pipelines,climate_change,kt CO2eq,8.013588717199024,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TRAI,MRIO supply-chain node,Transport via railways,climate_change,kt CO2eq,13.81305694640803,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TWAI,MRIO supply-chain node,Inland water transport,climate_change,kt CO2eq,5.312897552863775,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TWAS,MRIO supply-chain node,Sea and coastal water transport,climate_change,kt CO2eq,28.7716616498627,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,VOIL,MRIO supply-chain node,Processing vegetable oils and fats,climate_change,kt CO2eq,4.465390925696664,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WASF,MRIO supply-chain node,"Waste water treatment, food",climate_change,kt CO2eq,3.855740515133123,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WASO,MRIO supply-chain node,"Waste water treatment, other",climate_change,kt CO2eq,17.63106217994787,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WATR,MRIO supply-chain node,"Collection, purification and distribution of water (41)",climate_change,kt CO2eq,41.91513315794738,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WHEA,MRIO supply-chain node,Cultivation of wheat,climate_change,kt CO2eq,19.40297539404525,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WOOD,MRIO supply-chain node,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",climate_change,kt CO2eq,9.428116835877095,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WOOL,MRIO supply-chain node,"Wool, silk-worm cocoons",climate_change,kt CO2eq,2.20670812040848,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WOOW,MRIO supply-chain node,Re-processing of secondary wood material into new wood material,climate_change,kt CO2eq,3.040580121697973,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,B_ANAE,bottom-up item,Emission from anesthetic gases,climate_change,kt CO2eq,14.2,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
