study,consuming_country_iso3,reference_year,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,component_type,ghg_protocol_scope,indicator,unit,value,source
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,ONFM,Other non-ferrous metal production,Metal Products,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.02577456146700543,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,ONFW,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,Metal Products,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,METC,Casting of metals,Metal Products,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.1503848665649327,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.04784230445259394,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.05011817397249132,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,OFMA,Manufacture of office machinery and computers (30),General and special Machinery,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.00608941946931652,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.04231292824107125,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.03129327885304651,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,MEIN,"Manufacture of medical, precision and optical instruments, watches and clocks (33)","Electrical, electronic and measuring equipment",MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.4586353624522875,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0069808028558768,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,OTRE,Manufacture of other transport equipment (35),Transport Equipment,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.003449578021184282,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.01743983760146615,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,RYMS,Recycling of waste and scrap,Waste management and disposal,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.007072564847478612,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,BOTW,Recycling of bottles by direct reuse,Waste management and disposal,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0007117622980594741,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWC,Production of electricity by coal,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.1971822479275283,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWG,Production of electricity by gas,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0936850116060785,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWN,Production of electricity by nuclear,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWH,Production of electricity by hydro,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0002814702591848638,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWW,Production of electricity by wind,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.003591402582094199,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.01219349838111469,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWB,Production of electricity by biomass and waste,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.04609866559396952,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWS,Production of electricity by solar photovoltaic,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0006934749218016813,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWE,Production of electricity by solar thermal,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWO,"Production of electricity by tide, wave, ocean",Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWM,Production of electricity by Geothermal,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,1.137897981199801e-05,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWZ,Production of electricity nec,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,5.549581526979961e-13,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWT,Transmission of electricity,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.01441516332873117,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,POWD,Distribution and trade of electricity,Electricity,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,4.330060495708774e-13,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.6414347722079187,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.4868685587351702,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.01030355121660835,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,CONS,Construction (45),Construction,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.06200772134039256,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,CONW,Re-processing of secondary construction material into aggregates,Construction,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.002186508649830472,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.004507039208909274,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TDFU,Retail sale of automotive fuel,Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.01821302023363463,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.4305042088052612,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.4939273729068417,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,HORE,Hotels and restaurants (55),Food and catering,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.142406641920063,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TRAI,Transport via railways,Transport,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.1796690439623471,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TLND,Other land transport,Transport,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.2080054553381786,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TPIP,Transport via pipelines,Transport,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.2586896434244226,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TWAS,Sea and coastal water transport,Transport,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.1139901554969661,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TWAI,Inland water transport,Transport,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.04647028883653945,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TAIR,Air transport (62),Transport,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,1.158822151924569,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.02073518661755337,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,PTEL,Post and telecommunications (64),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.01129800035253085,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,FINT,"Financial intermediation, except insurance and pension funding (65)",Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.007700904251657854,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,FINS,"Insurance and pension funding, except compulsory social security (66)",Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.001880424264176211,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,FAUX,Activities auxiliary to financial intermediation (67),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.001224603162977485,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,REAL,Real estate activities (70),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.01273469297441676,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,MARE,Renting of machinery and equipment without operator and of personal and household goods (71),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.00565645491205677,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,COMP,Computer and related activities (72),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.002707045008674739,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,RESD,Research and development (73),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.007575584106767876,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,OBUS,Other business activities (74),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.04837734127116454,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,PADF,Public administration and defence; compulsory social security (75),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.003846268849361657,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,EDUC,Education (80),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0002708603893539778,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,HEAL,Health and social work (85),Services,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0008844395815339131,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCF,Incineration of waste: Food,Waste management and disposal,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.001348776085662906,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCP,Incineration of waste: Paper,Waste management and disposal,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.001555828533481233,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCL,Incineration of waste: Plastic,Waste management and disposal,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.0286941874060225,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.09362565777627622,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,AUT,Austria,Europe,INCT,Incineration of waste: Textiles,Waste management and disposal,MRIO supply-chain node,Indirect,climate_change,kt CO2eq,0.003164405676747124,archive/rivm_steenmeijer_2022/output/HotspotAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
