scope,consuming_country_iso3,model,analysis_year,indicator,unit,sector_code,sector_name,sector_group,national,healthcare,healthcare_vs_sector_ratio_pct,sector_share_of_national_pct
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_POWP,Production of electricity by petroleum and other oil derivatives,Electricity,1.0588221795387247,0.03334659299110827,3.1494044642732835,0.0012453601969102145
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_POWS,Production of electricity by solar photovoltaic,Electricity,3.1355213183282893,0.10779162518600506,3.437757688200775,0.0036879218454893355
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_POWT,Transmission of electricity,Electricity,3.0713602052414094e-06,3.213613034421402e-10,0.010463159055513033,3.61245714709903e-09
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_POWW,Production of electricity by wind,Electricity,13.59857581340119,0.4674251493131641,3.437309580996884,0.015994305162792835
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_POWZ,Production of electricity nec,Electricity,0.2421530815021049,1.668191490306828e-05,0.006888995506308794,0.0002848144051848767
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_PPIG,Processing of meat pigs,Food and catering,945.1022170623376,16.397287893944775,1.7349750744329524,1.111605617908183
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_PPLT,Processing of meat poultry,Food and catering,126.72171498703537,1.2843981327001022,1.0135580415965062,0.14904691550549698
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_PREM,Precious metals production,Metal Products,2.115656382468679,0.04949460965204101,2.3394446310930532,0.002488382185395262
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_PREO,Mining of precious metal ores and concentrates,Minerals and Metals,0.160670966714354,0.013709837089842586,8.532865252635451,0.00018897717729365375
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_PREW,Re-processing of secondary preciuos metals into new preciuos metals,Metal Products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_PRHH,Private households with employed persons (95),Services,32.43135280896074,19.384305119501555,59.7702637743366,0.038144946999341574
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_PTEL,Post and telecommunications (64),Services,106.44214601992387,29.239549002812478,27.46989805836817,0.1251945930946284
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_PULP,Pulp,Paper Products,175.414812688848,64.44270389691627,36.73732161446661,0.20631852060968517
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",0.5787193409662543,0.3429716352677544,59.263897193260284,0.0006806752317329268
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_REAL,Real estate activities (70),Services,489.7876658811772,6.07522697148591,1.2403797389540152,0.5760760171190471
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_RECR,"Recreational, cultural and sporting activities (92)",Services,150.003437214911,38.12653319619776,25.417106370418434,0.17643029558424392
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_REFN,Petroleum Refinery,Coal and Petroleum,988.2989351937982,12.419530518955542,1.2566572801700087,1.1624125186679564
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_RESD,Research and development (73),Services,36.612840212116744,11.676504112025734,31.891828233968813,0.04306310802430289
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_RICE,Processed rice,Food and catering,10.251487175857003,0.09674293612885758,0.943696601959316,0.012057543121650194
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_RUBP,Manufacture of rubber and plastic products (25),Chemical,897.3239351782595,17.10980094042073,1.9067585594963263,1.0554099963156047
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_RYMS,Recycling of waste and scrap,Waste management and disposal,0.25032249896612124,0.019058697316153454,7.613657339979203,0.00029442306992408853
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_SDCL,Quarrying of sand and clay,Minerals and Metals,4.387571333587234,0.13913828057031133,3.1711913036078956,0.005160551795707798
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,78.73161028065573,0.8115085298204477,1.0307277177840657,0.09260215320091876
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_STEW,Re-processing of secondary steel into new steel,Metal Products,66.23005698282374,0.11420854001964313,0.1724421587758293,0.07789813851598443
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_STON,Quarrying of stone,Minerals and Metals,1.3370357969478592,0.019397770043908528,1.450804091273331,0.0015725881035929827
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_SUGB,"Cultivation of sugar cane, sugar beet",Food and catering,90.45118102937768,0.05303052700094227,0.0586288939485693,0.1063864195464631
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_SUGR,Sugar refining,Food and catering,132.95471511408326,1.4353462183226544,1.0795752652254864,0.156378014547022
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TAIR,Air transport (62),Transport,215.58120750956596,19.178120406411175,8.89600750824266,0.2535612307925174
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,184.05999275709507,5.275489719617469,2.86617946713687,0.21648676543886583
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TDFU,Retail sale of automotive fuel,Services,2.1001463560658746,0.061034056536940454,2.9061811030767046,0.002470139679799569
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,377.1140320988446,0.8705568243545245,0.23084710465675398,0.4435521037884016
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,198.21406565675704,14.439374078934648,7.284737352564573,0.23313443239752715
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,421.4386382997603,7.848312877718676,1.8622670454189203,0.4956855983194551
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TEXT,Manufacture of textiles (17),Textile,1395.9744571472122,5.29903471881707,0.3795939597380657,1.6419102833601906
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TLND,Other land transport,Transport,67.47417501424675,45.309178433836315,67.15040002233383,0.07936143906496565
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TOBC,Manufacture of tobacco products (16),Food and catering,42.86040806855213,0.06075725489701793,0.14175612793942857,0.050411341265213905
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TPIP,Transport via pipelines,Transport,10.842699016027208,0.24563400859822412,2.2654323267217746,0.012752911718869013
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TRAI,Transport via railways,Transport,80.35822727396288,4.19845789541471,5.22467709634887,0.09451533947357978
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TWAI,Inland water transport,Transport,331.4397850304632,1.7243858696531225,0.52027123704978,0.3898311953847023
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_TWAS,Sea and coastal water transport,Transport,433.80200621687834,15.541816625748618,3.582698190191984,0.5102270828116322
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_VOIL,Processing vegetable oils and fats,Food and catering,317.8602073657486,5.4711608174428905,1.721247482591444,0.3738592353697977
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_WASF,"Waste water treatment, food",Waste management and disposal,1.3683251246832975,0.20652221898149073,15.093066352142795,0.0016093898292300196
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_WASO,"Waste water treatment, other",Waste management and disposal,2.384675907465878,0.3893571917082453,16.327467832809333,0.0028047962302627
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",0.47283162542629376,0.615533412043867,130.18025422663231,0.0005561327459184849
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_WHEA,Cultivation of wheat,Food and catering,2010.0074182517262,20.761110905513835,1.0328872777778866,2.364120512922644
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_WOOD,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",Furniture and timber,5433.8005805262055,18.196486395784657,0.3348758594674544,6.391100499880924
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_WOOL,"Wool, silk-worm cocoons",Textile,0.5942088311677503,0.009572601053788956,1.610982629621425,0.0006988935831616601
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,land_use,km2,A_WOOW,Re-processing of secondary wood material into new wood material,Furniture and timber,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_ALUM,Aluminium production,Metal Products,39.01561727233315,0.06076169380602856,0.15573685117399394,0.25330338181320394
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_ALUO,Mining of aluminium ores and concentrates,Minerals and Metals,1.9881444300988094,0.04872236927672882,2.450645362535727,0.012907746766170737
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_ALUW,Re-processing of secondary aluminium into new aluminium,Metal Products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_ASHW,Re-processing of ash into clinker,Non-metallic mineral products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_BEVR,Manufacture of beverages,Food and catering,83.66405375263429,1.1201374733373828,1.3388515414866728,0.5431770463560481
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_BIOF,"Biogasification of food waste, incl. land application",Waste management and disposal,0.18413321923696105,0.029024714570531764,15.762888788241876,0.0011954589058866157
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_BIOP,"Biogasification of paper, incl. land application",Waste management and disposal,0.021841263917122423,0.003691202349621451,16.90013162071513,0.00014180131957581535
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_BIOS,"Biogasification of sewage slugde, incl. land application",Waste management and disposal,0.9181342996622347,0.31451081519423324,34.25542595565117,0.005960857198280437
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_BOTW,Recycling of bottles by direct reuse,Waste management and disposal,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,4.090346121461331,0.016423068484316183,0.4015080386020932,0.02655599418357525
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_CATL,Cattle farming,Food and catering,159.5394326302296,0.25130210742962317,0.1575172377678409,1.0357872217096495
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_CHEM,Chemicals nec,Chemical,310.9428515033497,818.131011405063,263.11298280361,2.0187525238077386
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_CHMF,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",Minerals and Metals,1.3191505299365303,0.04709068043570797,3.5697730749479892,0.008564398405418876
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,9.74538315550402,0.04150668053014779,0.42591122245106955,0.06327052300938725
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_COAL,Mining of coal and lignite; extraction of peat (10),Coal and Petroleum,1.270872724395852,0.017652791480794267,1.3890290618351304,0.008250961575120517
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_COIL,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",Coal and Petroleum,0.39984359535089636,0.1287864038053159,32.20919512098099,0.002595928040604229
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_COKE,Manufacture of coke oven products,Coal and Petroleum,1.5422257505546564,0.09551607927712195,6.193391547428767,0.010012682752348005
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_COMF,"Composting of food waste, incl. land application",Waste management and disposal,0.9068187594887194,0.1518577780343122,16.74621046877463,0.005887392652711728
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_COMP,Computer and related activities (72),Services,284.17748676976043,7.149020354979384,2.515688500254594,1.8449821755095535
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_COMW,"Composting of paper and wood, incl. land application",Waste management and disposal,0.0011018978678065114,0.00012231115069986763,11.10004423035556,7.1539161966834846e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_CONS,Construction (45),Construction,1388.1333568399912,13.785659348020744,0.9931077068418726,9.012259661072324
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_CONW,Re-processing of secondary construction material into aggregates,Construction,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_COPO,Mining of copper ores and concentrates,Minerals and Metals,70.64417346664055,0.3234448220443915,0.45785067072393165,0.45864731344870935
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_COPP,Copper production,Metal Products,114.20250288781364,0.9679374415263645,0.8475623712706314,0.7414436119540466
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_COPW,Re-processing of secondary copper into new copper,Metal Products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_CRMC,Manufacture of ceramic goods,Non-metallic mineral products,60.987871880420826,0.6434398162657144,1.0550291335420092,0.3959551399397141
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_DAIR,Processing of dairy products,Food and catering,486.0103959464149,11.657897701849857,2.3986930730459513,3.1553538171725877
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_EDUC,Education (80),Services,1593.298401558066,0.26344154913260376,0.016534350933571994,10.34426472187135
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",3.4334673871317722,5.981344792394083,174.20712411049695,0.022291301824988757
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_EXTO,Extra-territorial organizations and bodies,Services,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,284.24651717538995,9.883868743413027,3.4772171851500073,1.8454303456633625
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FAUX,Activities auxiliary to financial intermediation (67),Services,3.8163041412919085,0.6504094153209001,17.042913542543843,0.02477681535241202
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FIBR,Cultivation of plant-based fibers,Textile,0.021193721247609237,0.0004676799107287099,2.2066908650195947,0.00013759724029876254
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FINS,"Insurance and pension funding, except compulsory social security (66)",Services,33.05465891935443,0.3899716013263548,1.1797780224500076,0.21460270205418078
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FINT,"Financial intermediation, except insurance and pension funding (65)",Services,33.09060986358992,0.09186673459699657,0.277621763321077,0.21483610847937362
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FISH,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",Food and catering,40.43543662730379,0.4547616732091194,1.124661215855511,0.26252135833956625
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FORE,"Forestry, logging and related service activities (02)",Food and catering,4.496008350035657,0.08184683380789873,1.8204333140806914,0.029189698878146982
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FSHP,Manufacture of fish products,Food and catering,651.6630698403159,14.702669754772305,2.2561766095438034,4.230830393919715
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,289.21612875576284,5.721969139245767,1.9784405399042784,1.8776948465892307
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,40.252796012150256,0.04964872900811772,0.12334231140895482,0.26133558995477024
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_GARM,Manufacture of wearing apparel; dressing and dyeing of fur (18),Textile,317.8190718657522,0.07419815800690507,0.023346036967298995,2.063395412826555
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,24.178497357759355,0.22693134079472116,0.9385667663168259,0.15697547741286352
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_GASE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",Natural gas and gaseous fuels,37.45693774075395,0.25919118331736,0.6919710978811663,0.24318387521265072
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_GLAS,Manufacture of glass and glass products,Non-metallic mineral products,11.68396502542642,0.393516410779098,3.3680040116752754,0.07585649185733682
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_GLAW,Re-processing of secondary glass into new glass,Non-metallic mineral products,0.0,0.0,,0.0
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_HEAL,Health and social work (85),Services,534.5330335953199,15.952375702374052,2.9843573174658373,3.4703801853361926
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_HORE,Hotels and restaurants (55),Food and catering,1183.9019229025646,33.00296848098422,2.7876437940121814,7.686315936337389
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",12.58834764977247,58.25656047500856,462.78163024884,0.08172806824688693
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_INCF,Incineration of waste: Food,Waste management and disposal,9.120852898276185,22.37053952883174,245.26806624695925,0.05921584856719507
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_INCL,Incineration of waste: Plastic,Waste management and disposal,2.5205704423635424,0.5776127260567719,22.915952529981414,0.016364447413262928
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_INCM,Incineration of waste: Metals and Inert materials,Waste management and disposal,117.64438920591228,28.31492073033443,24.068228771008357,0.7637895724986521
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_INCO,Incineration of waste: Oil/Hazardous waste,Waste management and disposal,9.502002460075708,3.3504660831549544,35.26063161141572,0.06169040823663552
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_INCP,Incineration of waste: Paper,Waste management and disposal,5.717295745931491,12.104302401788951,211.71377063015402,0.03711873471492272
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_INCT,Incineration of waste: Textiles,Waste management and disposal,1.7202742189575866,0.3941017973563423,22.909242783115783,0.01116863727328558
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,waste_generation,kt,A_INCW,Incineration of waste: Wood,Waste management and disposal,0.7715724459537414,0.23215026611811967,30.087941493446998,0.0050093250738483235
